id,rep,ms,variant,move,gap_cp,raw_cp_gap,effort_or_depth,iteration_unit,seldepth,pv_plies,nodes,elapsed_ms,fallback,stop,reductions,researches,max_legal_width
4,0,300,tempo,1f1e,0,0,5,effort_steps_4,26,6,138772,300.092,False,time_limit,66705,23,147
4,0,300,baseline,P*3d,49,49,5,plies,13,6,148317,300.099,False,time_limit,0,0,0
4,0,300,history,P*3d,49,49,5,plies,13,6,144611,300.111,False,time_limit,3507,0,0
4,0,300,adaptive,1f1e,0,0,5,effort_steps_4,28,8,137810,300.097,False,time_limit,60875,37,147
4,0,300,blend,1f1e,0,0,5,effort_steps_4,21,10,127217,300.095,False,time_limit,61409,21,147
4,1,300,tempo,1f1e,0,0,5,effort_steps_4,26,6,139661,300.094,False,time_limit,66963,23,147
4,1,300,baseline,P*3d,49,49,5,plies,13,6,146894,300.103,False,time_limit,0,0,0
4,1,300,history,P*3d,49,49,5,plies,13,6,147592,300.094,False,time_limit,3509,0,0
4,1,300,adaptive,1f1e,0,0,5,effort_steps_4,28,8,138212,300.116,False,time_limit,61086,37,147
4,1,300,blend,1f1e,0,0,5,effort_steps_4,21,10,130072,300.12,False,time_limit,62436,22,151
4,1,300,clipped,1f1e,0,0,5,effort_steps_4,21,10,119684,300.145,False,time_limit,57073,21,147
5,0,1000,tempo,3a2a,0,0,6,effort_steps_4,21,8,361191,1000.107,False,time_limit,85140,39,225
5,0,1000,baseline,3a2a,0,0,6,plies,15,6,352963,1000.093,False,time_limit,0,0,0
5,0,1000,history,3a2a,0,0,6,plies,15,6,364672,1000.1,False,time_limit,2639,0,0
5,0,1000,adaptive,3a2a,0,0,6,effort_steps_4,19,8,390896,1000.098,False,time_limit,91220,60,225
5,0,1000,blend,3a2a,0,0,5,effort_steps_4,19,6,354838,1000.103,False,time_limit,82578,41,225
5,0,1000,clipped,3a2a,0,0,6,effort_steps_4,19,8,385109,1000.112,False,time_limit,90521,56,225
5,1,1000,baseline,3a2a,0,0,6,plies,15,6,352465,1000.097,False,time_limit,0,0,0
5,1,1000,history,3a2a,0,0,6,plies,15,6,355287,1000.107,False,time_limit,2546,0,0
5,1,1000,adaptive,3a2a,0,0,5,effort_steps_4,19,6,336650,1000.105,False,time_limit,79537,42,225
5,1,1000,blend,3a2a,0,0,6,effort_steps_4,19,10,395337,1000.109,False,time_limit,92048,52,225
5,1,1000,clipped,3a2a,0,0,6,effort_steps_4,22,8,397283,1000.108,False,time_limit,92301,60,225
5,1,1000,tempo,3a2a,0,0,5,effort_steps_4,21,6,334896,1000.107,False,time_limit,77926,34,225
5,0,300,tempo,3a2a,0,0,5,effort_steps_4,18,6,120174,300.101,False,time_limit,30066,28,216
5,0,300,baseline,3a2a,0,0,5,plies,13,5,113155,300.096,False,time_limit,0,0,0
5,0,300,history,3a2a,0,0,6,plies,14,6,116706,300.101,False,time_limit,1807,0,0
5,0,300,adaptive,3a2a,0,0,5,effort_steps_4,17,6,106085,300.103,False,time_limit,25939,36,216
5,0,300,blend,3a2a,0,0,5,effort_steps_4,17,6,120716,300.107,False,time_limit,30032,37,216
5,0,300,clipped,3a2a,0,0,5,effort_steps_4,17,6,117631,300.097,False,time_limit,29152,36,216
5,1,300,baseline,3a2a,0,0,5,plies,13,5,112282,300.097,False,time_limit,0,0,0
5,1,300,history,3a2a,0,0,6,plies,14,6,111727,300.101,False,time_limit,1807,0,0
5,1,300,adaptive,3a2a,0,0,5,effort_steps_4,17,6,128394,300.102,False,time_limit,32360,37,216
5,1,300,blend,3a2a,0,0,5,effort_steps_4,17,6,130798,300.124,False,time_limit,32707,37,220
5,1,300,clipped,3a2a,0,0,5,effort_steps_4,17,6,121470,300.116,False,time_limit,30250,37,216
5,1,300,tempo,3a2a,0,0,5,effort_steps_4,19,6,131542,304.319,False,time_limit,33157,29,216
6,0,1000,baseline,8c7c,0,0,5,plies,14,5,421370,1000.121,False,time_limit,0,0,0
6,0,1000,history,8c7c,0,0,6,plies,14,6,429641,1000.098,False,time_limit,3348,0,0
6,0,1000,adaptive,8c7c,0,0,5,effort_steps_4,21,6,366913,1000.344,False,time_limit,95287,40,214
6,0,1000,blend,8c7c,0,0,5,effort_steps_4,21,6,390904,1000.097,False,time_limit,95544,57,214
6,0,1000,clipped,8c7c,0,0,5,effort_steps_4,21,6,387666,1000.104,False,time_limit,95154,57,214
6,0,1000,tempo,8c7c,0,0,5,effort_steps_4,21,6,384387,1000.109,False,time_limit,98932,40,214
6,1,1000,history,8c7c,0,0,5,plies,14,5,367823,1000.359,False,time_limit,3086,0,0
6,1,1000,adaptive,8c7c,0,0,5,effort_steps_4,21,6,364526,1000.111,False,time_limit,94928,40,214
6,1,1000,blend,8c7c,0,0,5,effort_steps_4,21,6,378331,1000.104,False,time_limit,94231,57,214
6,1,1000,clipped,8c7c,0,0,5,effort_steps_4,21,6,397742,1000.108,False,time_limit,96538,58,214
6,1,1000,tempo,8c7c,0,0,5,effort_steps_4,21,6,406115,1000.1,False,time_limit,101680,41,214
6,1,1000,baseline,8c7c,0,0,5,plies,14,5,428880,1000.098,False,time_limit,0,0,0
6,0,300,baseline,8c7c,0,0,4,plies,12,9,140486,303.062,False,time_limit,0,0,0
6,0,300,history,8c7c,0,0,5,plies,13,5,153448,300.112,False,time_limit,2233,0,0
6,0,300,adaptive,8c7c,0,0,4,effort_steps_4,18,5,132141,300.118,False,time_limit,40458,22,203
6,0,300,blend,8c7c,0,0,4,effort_steps_4,17,5,115074,300.095,False,time_limit,38618,18,203
6,0,300,clipped,8c7c,0,0,4,effort_steps_4,17,5,107120,301.303,False,time_limit,37333,16,203
6,0,300,tempo,8c7c,0,0,4,effort_steps_4,18,5,130788,300.438,False,time_limit,41777,20,203
6,1,300,history,8c7c,0,0,5,plies,12,5,123916,300.143,False,time_limit,2233,0,0
6,1,300,adaptive,8c7c,0,0,4,effort_steps_4,18,5,103554,300.1,False,time_limit,36390,17,200
6,1,300,blend,8c7c,0,0,4,effort_steps_4,17,5,109397,300.1,False,time_limit,37725,17,203
6,1,300,clipped,8c7c,0,0,4,effort_steps_4,17,5,87334,300.104,False,time_limit,34451,15,156
6,1,300,tempo,8c7c,0,0,4,effort_steps_4,18,5,123583,300.089,False,time_limit,40453,19,203
6,1,300,baseline,8c7c,0,0,4,plies,12,9,131050,300.121,False,time_limit,0,0,0
7,0,1000,history,6b7c,0,0,5,plies,13,6,423753,1000.108,False,time_limit,2094,0,0
7,0,1000,adaptive,6b7c,0,0,5,effort_steps_4,18,7,414085,1000.1,False,time_limit,184956,47,228
7,0,1000,blend,6b7c,0,0,5,effort_steps_4,18,7,374433,1000.097,False,time_limit,177872,41,228
7,0,1000,clipped,6b7c,0,0,5,effort_steps_4,18,7,385570,1000.106,False,time_limit,179828,45,228
7,0,1000,tempo,6b7c,0,0,5,effort_steps_4,16,8,391633,1000.108,False,time_limit,180197,34,228
7,0,1000,baseline,6b7c,0,0,5,plies,13,6,430230,1000.098,False,time_limit,0,0,0
7,1,1000,adaptive,6b7c,0,0,5,effort_steps_4,18,7,393712,1000.105,False,time_limit,181265,46,228
7,1,1000,blend,6b7c,0,0,5,effort_steps_4,18,7,419543,1000.103,False,time_limit,186212,46,228
7,1,1000,clipped,6b7c,0,0,5,effort_steps_4,18,7,416031,1000.103,False,time_limit,185370,47,228
7,1,1000,tempo,6b7c,0,0,5,effort_steps_4,16,8,413603,1000.105,False,time_limit,183910,37,228
7,1,1000,baseline,6b7c,0,0,5,plies,13,6,458071,1000.099,False,time_limit,0,0,0
7,1,1000,history,6b7c,0,0,5,plies,13,6,466677,1000.098,False,time_limit,2526,0,0
7,0,300,history,6b7c,0,0,5,plies,13,6,143114,300.099,False,time_limit,1029,0,0
7,0,300,adaptive,6b7c,0,0,4,effort_steps_4,15,6,130735,300.122,False,time_limit,46857,33,216
7,0,300,blend,6b7c,0,0,4,effort_steps_4,15,6,126907,300.101,False,time_limit,44514,29,212
7,0,300,clipped,6b7c,0,0,4,effort_steps_4,15,6,121188,300.491,False,time_limit,40537,33,216
7,0,300,tempo,6b7c,0,0,4,effort_steps_4,14,5,132546,300.099,False,time_limit,46783,31,212
7,0,300,baseline,6b7c,0,0,4,plies,11,5,151898,300.156,False,time_limit,0,0,0
7,1,300,adaptive,6b7c,0,0,4,effort_steps_4,15,6,144470,300.098,False,time_limit,55824,33,216
7,1,300,blend,6b7c,0,0,4,effort_steps_4,15,6,127045,300.094,False,time_limit,44571,29,212
7,1,300,clipped,6b7c,0,0,4,effort_steps_4,15,6,136322,300.114,False,time_limit,50473,33,216
7,1,300,tempo,6b7c,0,0,4,effort_steps_4,14,5,141031,300.1,False,time_limit,52679,31,212
7,1,300,baseline,6b7c,0,0,4,plies,11,5,149658,300.096,False,time_limit,0,0,0
7,1,300,history,6b7c,0,0,5,plies,13,6,141988,300.096,False,time_limit,1029,0,0
8,0,1000,adaptive,8a7c,0,0,4,effort_steps_4,21,6,475513,1000.106,False,time_limit,60839,8,239
8,0,1000,blend,8a7c,0,0,4,effort_steps_4,20,6,490020,1000.124,False,time_limit,61829,5,239
8,0,1000,clipped,8a7c,0,0,4,effort_steps_4,20,6,434561,1000.101,False,time_limit,58439,5,239
8,0,1000,tempo,8a7c,0,0,4,effort_steps_4,20,6,470309,1000.148,False,time_limit,61479,9,239
8,0,1000,baseline,8h9i+,93,93,4,plies,12,7,537197,1000.092,False,time_limit,0,0,0
8,0,1000,history,8h9i+,93,93,4,plies,12,7,551497,1000.098,False,time_limit,566,0,0
8,1,1000,blend,8a7c,0,0,4,effort_steps_4,20,6,482632,1000.102,False,time_limit,61549,5,239
8,1,1000,clipped,8a7c,0,0,4,effort_steps_4,20,6,483548,1000.098,False,time_limit,61586,5,239
8,1,1000,tempo,8a7c,0,0,4,effort_steps_4,20,6,461705,1000.096,False,time_limit,60936,9,239
8,1,1000,baseline,8h9i+,93,93,4,plies,12,7,587729,1000.113,False,time_limit,0,0,0
8,1,1000,history,8a7c,0,0,5,plies,13,6,579633,1000.114,False,time_limit,566,0,0
8,1,1000,adaptive,8a7c,0,0,4,effort_steps_4,21,6,472836,1000.11,False,time_limit,60795,8,239
8,0,300,adaptive,8a7c,0,0,3,effort_steps_4,18,6,150429,300.099,False,time_limit,5637,3,179
8,0,300,blend,8a7c,0,0,3,effort_steps_4,18,6,150872,300.229,False,time_limit,8107,1,179
8,0,300,clipped,8a7c,0,0,3,effort_steps_4,18,6,154739,300.103,False,time_limit,8943,1,179
8,0,300,tempo,8a7c,0,0,3,effort_steps_4,18,6,153714,300.099,False,time_limit,9597,3,179
8,0,300,baseline,8h9i+,93,93,4,plies,12,7,161825,300.099,False,time_limit,0,0,0
8,0,300,history,8h9i+,93,93,4,plies,12,7,160431,300.116,False,time_limit,61,0,0
8,1,300,blend,8a7c,0,0,3,effort_steps_4,18,6,155852,300.099,False,time_limit,9051,1,179
8,1,300,clipped,8a7c,0,0,3,effort_steps_4,18,6,155095,300.112,False,time_limit,8977,1,179
8,1,300,tempo,8a7c,0,0,3,effort_steps_4,18,6,163570,300.089,False,time_limit,10653,3,179
8,1,300,baseline,8h9i+,93,93,4,plies,12,7,172432,300.103,False,time_limit,0,0,0
8,1,300,history,8h9i+,93,93,4,plies,12,7,173424,300.097,False,time_limit,61,0,0
8,1,300,adaptive,8a7c,0,0,3,effort_steps_4,18,6,166621,300.092,False,time_limit,8606,3,179
9,0,1000,blend,B*7f,0,0,3,effort_steps_4,18,4,415240,1000.112,False,time_limit,109432,43,214
9,0,1000,clipped,B*7f,0,0,3,effort_steps_4,18,4,438385,1000.097,False,time_limit,114099,46,214
9,0,1000,tempo,B*4e,470,470,4,effort_steps_4,20,5,449149,1000.124,False,time_limit,126471,37,214
9,0,1000,baseline,B*7f,0,0,4,plies,12,4,453392,1000.096,False,time_limit,0,0,0
9,0,1000,history,B*7f,0,0,4,plies,12,4,460550,1000.098,False,time_limit,2067,0,0
9,0,1000,adaptive,B*4e,470,470,4,effort_steps_4,18,5,439305,1000.107,False,time_limit,125488,38,214
9,1,1000,clipped,B*7f,0,0,3,effort_steps_4,18,4,421171,1000.104,False,time_limit,109648,43,214
9,1,1000,tempo,B*4e,470,470,4,effort_steps_4,20,5,438549,1000.101,False,time_limit,124056,37,214
9,1,1000,baseline,B*7f,0,0,4,plies,12,4,444145,1000.263,False,time_limit,0,0,0
9,1,1000,history,B*7f,0,0,4,plies,12,4,463661,1000.107,False,time_limit,2067,0,0
9,1,1000,adaptive,B*7f,0,0,3,effort_steps_4,18,4,411758,1000.098,False,time_limit,118921,37,214
9,1,1000,blend,B*7f,0,0,3,effort_steps_4,18,4,441780,1000.081,False,time_limit,115512,47,214
9,0,300,blend,B*7f,0,0,3,effort_steps_4,16,4,130142,300.299,False,time_limit,9165,32,214
9,0,300,clipped,B*7f,0,0,3,effort_steps_4,16,4,131137,300.098,False,time_limit,9220,32,214
9,0,300,tempo,B*7f,0,0,3,effort_steps_4,16,4,122964,300.102,False,time_limit,10073,24,214
9,0,300,baseline,B*7f,0,0,4,plies,12,4,135751,300.114,False,time_limit,0,0,0
9,0,300,history,B*7f,0,0,4,plies,12,4,132733,300.096,False,time_limit,32,0,0
9,0,300,adaptive,B*7f,0,0,3,effort_steps_4,18,4,127048,300.099,False,time_limit,9608,25,214
9,1,300,clipped,B*7f,0,0,3,effort_steps_4,16,4,138482,300.1,False,time_limit,9701,32,214
9,1,300,tempo,B*7f,0,0,3,effort_steps_4,16,4,131379,300.096,False,time_limit,11920,24,214
9,1,300,baseline,B*7f,0,0,4,plies,12,4,143113,300.103,False,time_limit,0,0,0
9,1,300,history,B*7f,0,0,4,plies,12,4,147395,300.104,False,time_limit,32,0,0
9,1,300,adaptive,B*7f,0,0,3,effort_steps_4,18,4,137098,300.101,False,time_limit,11076,25,214
9,1,300,blend,B*7f,0,0,3,effort_steps_4,16,4,133516,300.092,False,time_limit,9338,32,214
